id,id_accs,id_props
a062A00001YpzxxQAB,0012A000023Xp8SQAS,a0I2A00000XwhUBUAZ
a062A00001Yq0BsQAJ,0012A000023Xp8SQAS,a0I2A00000XwhhmUAB
a062A00001Yq0H5QAJ,0012A000023Xp8SQAS,a0I2A00000XwhnMUAR
a062A00001Yq0K5QAJ,0012A000023Xp8SQAS,a0I2A00000XwhqQUAR
a062A00001Yq0UFQAZ,0012A000023Xp8SQAS,a0I2A00000XwhzqUAB
a062A00001Yq0UVQAZ,0012A000023Xp8SQAS,a0I2A00000Xwi05UAB
a062A00001Yq0UjQAJ,0012A000023Xp8SQAS,a0I2A00000Xwi0FUAR
a062A00001Yq0UwQAJ,0012A000023Xp8SQAS,a0I2A00000Xwi0QUAR
a062A00001Yq0ZNQAZ,0012A000023Xp8SQAS,a0I2A00000Xwi7SUAR
a062A00001Yq0hvQAB,0012A000023Xp8SQAS,a0I2A00000XwiCRUAZ
a062A00001Yq0i0QAB,0012A000023Xp8SQAS,a0I2A00000XwiCWUAZ
a062A00001Yq0jlQAB,0012A000023Xp8SQAS,a0I2A00000XwiEHUAZ
a062A00001Yq0puQAB,0012A000023Xp8SQAS,a0I2A00000XwiKGUAZ
a062A00001Yq17XQAR,0012A000023Xp8SQAS,a0I2A00000XwicBUAR
a062A00001Yq25lQAB,0012A000023Xp8SQAS,a0I2A00000XwjavUAB
a062A00001Yq2AFQAZ,0012A000023Xp8SQAS,a0I2A00000XwjfvUAB
a062A00001Yq2AmQAJ,0012A000023Xp8SQAS,a0I2A00000XwjgbUAB
a062A00001Yq2BEQAZ,0012A000023Xp8SQAS,a0I2A00000XwjfZUAR
a062A00001Yq2xWQAR,0012A000023Xp8SQAS,a0I2A00000XwkWTUAZ
a062A00001Yq2xYQAR,0012A000023Xp8SQAS,a0I2A00000XwkWVUAZ
a062A00001Yq2xaQAB,0012A000023Xp8SQAS,a0I2A00000XwkWXUAZ
a062A00001Yq2xwQAB,0012A000023Xp8SQAS,a0I2A00000XwkWiUAJ
a062A00001Yq2zcQAB,0012A000023Xp8SQAS,a0I2A00000XwkYOUAZ
a062A00001Yq3ImQAJ,0012A000023Xp8SQAS,a0I2A00000XwktUUAR
a062A00001Yq3ItQAJ,0012A000023Xp8SQAS,a0I2A00000XwktZUAR
a062A00001Yq3gKQAR,0012A000023Xp8SQAS,a0I2A00000XwlIkUAJ
a062A00001Yq3zCQAR,0012A000023Xp8SQAS,a0I2A00000XwldLUAR
a062A00001Yq4jQQAR,0012A000023Xp8SQAS,a0I2A00000XwmRYUAZ
a062A00001Yq5CNQAZ,0012A000023Xp8SQAS,a0I2A00000XwmvPUAR
a062A00001Yq5uuQAB,0012A000023Xp8SQAS,a0I2A00000Xwnh3UAB
a062A00001Yq61EQAR,0012A000023Xp8SQAS,a0I2A00000XwnegUAB
a062A00001Yq61MQAR,0012A000023Xp8SQAS,a0I2A00000XwnnpUAB
a062A00001Yq61QQAR,0012A000023Xp8SQAS,a0I2A00000XwnnwUAB
a062A00001Yq61kQAB,0012A000023Xp8SQAS,a0I2A00000XwnoFUAR
a062A00001Yq64bQAB,0012A000023Xp8SQAS,a0I2A00000XwnxRUAR
a062A00001Yq6S7QAJ,0012A000023Xp8SQAS,a0I2A00000XwoGyUAJ
a062A00001Yq6jGQAR,0012A000023Xp8SQAS,a0I2A00000XwoZCUAZ
a062A00001Yq6rkQAB,0012A000023Xp8SQAS,a0I2A00000XwohnUAB
a062A00001Yq6rsQAB,0012A000023Xp8SQAS,a0I2A00000XwohxUAB
a062A00001Yq6s0QAB,0012A000023Xp8SQAS,a0I2A00000XwohyUAB
a062A00001Yq6xhQAB,0012A000023Xp8SQAS,a0I2A00000XwonTUAR
a062A00001Yq6zzQAB,0012A000023Xp8SQAS,a0I2A00000XwopsUAB
a062A00001Yq7CfQAJ,0012A000023Xp8SQAS,a0I2A00000Xwp34UAB
a062A00001Yq7EVQAZ,0012A000023Xp8SQAS,a0I2A00000Xwp5YUAR
a062A00001Yq7EgQAJ,0012A000023Xp8SQAS,a0I2A00000Xwp5nUAB
a062A00001Yq7HoQAJ,0012A000023Xp8SQAS,a0I2A00000Xwp9cUAB
a062A00001Yq7iNQAR,0012A000023Xp8SQAS,a0I2A00000XwpdsUAB
a062A00001Yq7iYQAR,0012A000023Xp8SQAS,a0I2A00000XwpccUAB
a062A00001Yq7lKQAR,0012A000023Xp8SQAS,a0I2A00000XwpfhUAB
a062A00001Yq7pPQAR,0012A000023Xp8SQAS,a0I2A00000XwpjVUAR
a062A00001Yq7peQAB,0012A000023Xp8SQAS,a0I2A00000XwpjeUAB
a062A00001Yq7poQAB,0012A000023Xp8SQAS,a0I2A00000XwpjzUAB
a062A00001Yq7rhQAB,0012A000023Xp8SQAS,a0I2A00000XwpliUAB
a062A00001Yq7t2QAB,0012A000023Xp8SQAS,a0I2A00000XwpfSUAR
a062A00001Yq7yoQAB,0012A000023Xp8SQAS,a0I2A00000XwptVUAR
a062A00001Yq7z2QAB,0012A000023Xp8SQAS,a0I2A00000XwptkUAB
a062A00001Yq7z8QAB,0012A000023Xp8SQAS,a0I2A00000XwptyUAB
a062A00001Yq82JQAR,0012A000023Xp8SQAS,a0I2A00000XwpxIUAR
a062A00001Yq82LQAR,0012A000023Xp8SQAS,a0I2A00000XwpxKUAR
a062A00001Yq82tQAB,0012A000023Xp8SQAS,a0I2A00000Xwpy2UAB
a062A00001Yq82yQAB,0012A000023Xp8SQAS,a0I2A00000XwpyBUAR
a062A00001Yq88SQAR,0012A000023Xp8SQAS,a0I2A00000Xwq3zUAB
a062A00001Yq8XzQAJ,0012A000023Xp8SQAS,a0I2A00000XwqVNUAZ
a062A00001Yq8oxQAB,0012A000023Xp8SQAS,a0I2A00000XwqnTUAR
a062A00001Yq9RJQAZ,0012A000023Xp8SQAS,a0I2A00000XwrTkUAJ
a062A00001Yq9nmQAB,0012A000023Xp8SQAS,a0I2A00000XwruKUAR
a062A00001Yq9oHQAR,0012A000023Xp8SQAS,a0I2A00000XwruzUAB
a062A00001YrpTmQAJ,0012A000023Xp8SQAS,a0I2A00000YFcIgUAL
a062A00001YrpYNQAZ,0012A000023Xp8SQAS,a0I2A00000YFcNCUA1
a062A00001Ys5AhQAJ,0012A000023Xp8SQAS,a0I2A00000YFsZSUA1
a062A00001Ys5BJQAZ,0012A000023Xp8SQAS,a0I2A00000YFsa7UAD
a062A00001YueRlQAJ,0012A000023Xp8SQAS,a0I2A00000YIX8KUAX
a062A00001VmDgmQAF,0012A000023XpbyQAC,a0I2A00000Y6Ox2UAF
a062A00001VmOdkQAF,0012A000023XpbyQAC,a0I2A00000ZGBEFUA5
a062A00001VmOe8QAF,0012A000023XpbyQAC,a0I2A00000Y6SjvUAF
a062A00001VmOeJQAV,0012A000023XpbyQAC,a0I2A00000ZGBEKUA5
a062A00001VmOeQQAV,0012A000023XpbyQAC,a0I2A00000ZGBEUUA5
a062A00001VmRjGQAV,0012A000023XpbyQAC,a0I2A00000ZGJyOUAX
a062A00001VmuuFQAR,0012A000023XpbyQAC,a0I2A00000Y6KYnUAN
a062A00001Vmv7mQAB,0012A000023XpbyQAC,a0I2A00000Y6KgJUAV
a062A00001VmvF7QAJ,0012A000023XpbyQAC,a0I2A00000Xwd09UAB
a062A00001WhkeVQAR,0012A000023XpbyQAC,a0I2A00000XQH83UAH
a062A00001Whl5RQAR,0012A000023XpbyQAC,a0I2A00000XQHQqUAP
a062A00001WhlN7QAJ,0012A000023XpbyQAC,a0I2A00000XQHeZUAX
a062A00001WhlPRQAZ,0012A000023XpbyQAC,a0I2A00000XQHgJUAX
a062A00001WhmhTQAR,0012A000023XpbyQAC,a0I2A00000XQIdXUAX
a062A00001Whn1XQAR,0012A000023XpbyQAC,a0I2A00000XQItBUAX
a062A00001WhnS3QAJ,0012A000023XpbyQAC,a0I2A00000XQJDEUA5
a062A00001WhnS4QAJ,0012A000023XpbyQAC,a0I2A00000XQJDEUA5
a062A00001WhoxpQAB,0012A000023XpbyQAC,a0I2A00000XQKJ3UAP
a062A00001WhpJYQAZ,0012A000023XpbyQAC,a0I2A00000XQKWnUAP
a062A00001WhpyXQAR,0012A000023XpbyQAC,a0I2A00000XQKyvUAH
a062A00001WhzsiQAB,0012A000023XpbyQAC,a0I2A00000XQW8iUAH
a062A00001WiBnJQAV,0012A000023XpbyQAC,a0I2A00000XQl0GUAT
a062A00001WiDHkQAN,0012A000023XpbyQAC,a0I2A00000Xu9p8UAB
a062A00001WiRwaQAF,0012A000023XpbyQAC,a0I2A00000XuQlkUAF
a062A00001WiSycQAF,0012A000023XpbyQAC,a0I2A00000XuRz9UAF
a062A00001WiZ6BQAV,0012A000023XpbyQAC,a0I2A00000XuYL9UAN
a062A00001WiZkgQAF,0012A000023XpbyQAC,a0I2A00000XuZ1tUAF
a062A00001Vm4QcQAJ,0012A000023XqzkQAC,a0I2A00000Y5tVLUAZ
a062A00001VmL5OQAV,0012A000023XqzkQAC,a0I2A00000XwqFcUAJ
a062A00001WhjrrQAB,0012A000023XqzkQAC,a0I2A00000XQGN0UAP
a062A00001Whl7eQAB,0012A000023XqzkQAC,a0I2A00000XQI4LUAX
a062A00001WhlaKQAR,0012A000023XqzkQAC,a0I2A00000XQHoiUAH
a062A00001WhmNRQAZ,0012A000023XqzkQAC,a0I2A00000XQIrQUAX
a062A00001WhmbHQAR,0012A000023XqzkQAC,a0I2A00000XQIJJUA5
a062A00001WhnT3QAJ,0012A000023XqzkQAC,a0I2A00000XQJDyUAP
a062A00001Whnf8QAB,0012A000023XqzkQAC,a0I2A00000XQJLuUAP
a062A00001Who3MQAR,0012A000023XqzkQAC,a0I2A00000XQJd7UAH
a062A00001WhoZwQAJ,0012A000023XqzkQAC,a0I2A00000XQK2vUAH
a062A00001WhotUQAR,0012A000023XqzkQAC,a0I2A00000XQKG4UAP
a062A00001Whp1pQAB,0012A000023XqzkQAC,a0I2A00000XQKLhUAP
a062A00001Whp2zQAB,0012A000023XqzkQAC,a0I2A00000XQKVvUAP
a062A00001WhpRfQAJ,0012A000023XqzkQAC,a0I2A00000XQKcwUAH
a062A00001WhqOdQAJ,0012A000023XqzkQAC,a0I2A00000XQLF0UAP
a062A00001WhqPiQAJ,0012A000023XqzkQAC,a0I2A00000XQLGtUAP
a062A00001Whr1wQAB,0012A000023XqzkQAC,a0I2A00000XQLjNUAX
a062A00001YsTUKQA3,0012A000023XqzkQAC,a0I2A00000YGGivUAH
a062A00001Whqf4QAB,0012A000023Y6UZQA0,a0I2A00000XQLTDUA5
a062A00001Whju6QAB,0012A000023XrKuQAK,a0I2A00000XQGbmUAH
a062A00001VmQEUQA3,0012A000023Xm3tQAC,a0I2A00000YIUPlUAP
a062A00001VmVVSQA3,0012A000023Xm3tQAC,a0I2A00000ZGYG1UAP
a062A00001VmVa9QAF,0012A000023Xm3tQAC,a0I2A00000ZGYGwUAP
a062A00001VmacRQAR,0012A000023Xm3tQAC,a0I2A00000YJ8RaUAL
a062A00001Vmr92QAB,0012A000023Xm3tQAC,a0I2A00000XQau2UAD
a062A00001Whju7QAB,0012A000023Xm3tQAC,a0I2A00000XQGbmUAH
a062A00001WhkoHQAR,0012A000023Xm3tQAC,a0I2A00000XQHFPUA5
a062A00001WhlC0QAJ,0012A000023Xm3tQAC,a0I2A00000XQHW4UAP
a062A00001WhlD4QAJ,0012A000023Xm3tQAC,a0I2A00000XQHWzUAP
a062A00001WhmGtQAJ,0012A000023Xm3tQAC,a0I2A00000XQIJhUAP
a062A00001WhmkHQAR,0012A000023Xm3tQAC,a0I2A00000XQIg0UAH
a062A00001WhniOQAR,0012A000023Xm3tQAC,a0I2A00000XQJO3UAP
a062A00001WhpjjQAB,0012A000023Xm3tQAC,a0I2A00000XQKozUAH
a062A00001Why7JQAR,0012A000023Xm3tQAC,a0I2A00000XQTxcUAH
a062A00001WiiDzQAJ,0012A000023Xm3tQAC,a0I2A00000XQHiNUAX
a062A00001Yq8ZjQAJ,0012A000023Xm3tQAC,a0I2A00000XxEfRUAV
a062A00001Yq9zuQAB,0012A000023Xm3tQAC,a0I2A00000Xws7YUAR
a062A00001YqAB5QAN,0012A000023Xm3tQAC,a0I2A00000XwsJTUAZ
a062A00001YqAMsQAN,0012A000023Xm3tQAC,a0I2A00000XwsWEUAZ
a062A00001YqAUVQA3,0012A000023Xm3tQAC,a0I2A00000XwsjMUAR
a062A00001YqAbQQAV,0012A000023Xm3tQAC,a0I2A00000XwslqUAB
a062A00001YqAnqQAF,0012A000023Xm3tQAC,a0I2A00000XwsyOUAR
a062A00001YqAopQAF,0012A000023Xm3tQAC,a0I2A00000XwszmUAB
a062A00001YqBTmQAN,0012A000023Xm3tQAC,a0I2A00000XwtjWUAR
a062A00001YqBUSQA3,0012A000023Xm3tQAC,a0I2A00000XwtkIUAR
a062A00001YqBeeQAF,0012A000023Xm3tQAC,a0I2A00000XwtnfUAB
a062A00001YqBfEQAV,0012A000023Xm3tQAC,a0I2A00000Xwtw1UAB
a062A00001YqC0wQAF,0012A000023Xm3tQAC,a0I2A00000XwuHgUAJ
a062A00001YqC1NQAV,0012A000023Xm3tQAC,a0I2A00000XwuG8UAJ
a062A00001YqCTSQA3,0012A000023Xm3tQAC,a0I2A00000XwuiwUAB
a062A00001YqCe0QAF,0012A000023Xm3tQAC,a0I2A00000XwussUAB
a062A00001YqDYeQAN,0012A000023Xm3tQAC,a0I2A00000XwvppUAB
a062A00001YqDxLQAV,0012A000023Xm3tQAC,a0I2A00000Xx1z2UAB
a062A00001YqEp7QAF,0012A000023Xm3tQAC,a0I2A00000XwvtsUAB
a062A00001YqEwdQAF,0012A000023Xm3tQAC,a0I2A00000XxEM3UAN
a062A00001YqFDZQA3,0012A000023Xm3tQAC,a0I2A00000XxEdmUAF
a062A00001YqFHVQA3,0012A000023Xm3tQAC,a0I2A00000XxEhnUAF
a062A00001YqFRPQA3,0012A000023Xm3tQAC,a0I2A00000XxEs3UAF
a062A00001YqFbLQAV,0012A000023Xm3tQAC,a0I2A00000XxF2XUAV
a062A00001YqFmAQAV,0012A000023Xm3tQAC,a0I2A00000XxFE5UAN
a062A00001YqFmlQAF,0012A000023Xm3tQAC,a0I2A00000XxFEzUAN
a062A00001YqFxKQAV,0012A000023Xm3tQAC,a0I2A00000XxFDsUAN
a062A00001YqGQZQA3,0012A000023Xm3tQAC,a0I2A00000XxFtUUAV
a062A00001YqGi6QAF,0012A000023Xm3tQAC,a0I2A00000XxGALUA3
a062A00001YqGqyQAF,0012A000023Xm3tQAC,a0I2A00000XxGJcUAN
a062A00001YqH5DQAV,0012A000023Xm3tQAC,a0I2A00000XxGXvUAN
a062A00001YqHICQA3,0012A000023Xm3tQAC,a0I2A00000XxGklUAF
a062A00001YqHR8QAN,0012A000023Xm3tQAC,a0I2A00000XxGu6UAF
a062A00001YqHUNQA3,0012A000023Xm3tQAC,a0I2A00000XxGx2UAF
a062A00001YqHntQAF,0012A000023Xm3tQAC,a0I2A00000XxHGjUAN
a062A00001YqI11QAF,0012A000023Xm3tQAC,a0I2A00000XxHTGUA3
a062A00001YqIw1QAF,0012A000023Xm3tQAC,a0I2A00000XxIP8UAN
a062A00001YqIxuQAF,0012A000023Xm3tQAC,a0I2A00000XxIRNUA3
a062A00001YqJGIQA3,0012A000023Xm3tQAC,a0I2A00000XxIjiUAF
a062A00001YqJI1QAN,0012A000023Xm3tQAC,a0I2A00000XxIlJUAV
a062A00001YqJPoQAN,0012A000023Xm3tQAC,a0I2A00000XxIpGUAV
a062A00001YqJbnQAF,0012A000023Xm3tQAC,a0I2A00000XxJ4xUAF
a062A00001YqK6RQAV,0012A000023Xm3tQAC,a0I2A00000XxJbHUAV
a062A00001YqKA2QAN,0012A000023Xm3tQAC,a0I2A00000XxJeTUAV
a062A00001YqKLiQAN,0012A000023Xm3tQAC,a0I2A00000XxJr1UAF
a062A00001YqKPCQA3,0012A000023Xm3tQAC,a0I2A00000XxJuwUAF
a062A00001YqKWRQA3,0012A000023Xm3tQAC,a0I2A00000XxK2QUAV
a062A00001YqKXuQAN,0012A000023Xm3tQAC,a0I2A00000XxK3vUAF
a062A00001YqKxUQAV,0012A000023Xm3tQAC,a0I2A00000XxKUYUA3
a062A00001YqL2wQAF,0012A000023Xm3tQAC,a0I2A00000XxKYvUAN
a062A00001YqL6hQAF,0012A000023Xm3tQAC,a0I2A00000XxKcsUAF
a062A00001YqLWuQAN,0012A000023Xm3tQAC,a0I2A00000XxL2AUAV
a062A00001YqLZfQAN,0012A000023Xm3tQAC,a0I2A00000XxL4UUAV
a062A00001YrkysQAB,0012A000023Xm3tQAC,a0I2A00000YFWczUAH
a062A00001YrlTfQAJ,0012A000023Xm3tQAC,a0I2A00000YFX63UAH
a062A00001YrlWNQAZ,0012A000023Xm3tQAC,a0I2A00000YFX8GUAX
a062A00001YrluIQAR,0012A000023Xm3tQAC,a0I2A00000YFXVPUA5
a062A00001Yrm07QAB,0012A000023Xm3tQAC,a0I2A00000YFXb9UAH
a062A00001YrmZ0QAJ,0012A000023Xm3tQAC,a0I2A00000YFY8yUAH
a062A00001YrmxDQAR,0012A000023Xm3tQAC,a0I2A00000YFYWbUAP
a062A00001Yrne8QAB,0012A000023Xm3tQAC,a0I2A00000YFZCVUA5
a062A00001YrneYQAR,0012A000023Xm3tQAC,a0I2A00000YFZD0UAP
a062A00001YrnlVQAR,0012A000023Xm3tQAC,a0I2A00000YFZKTUA5
a062A00001YrnsMQAR,0012A000023Xm3tQAC,a0I2A00000YFZS7UAP
a062A00001YroffQAB,0012A000023Xm3tQAC,a0I2A00000YFaIdUAL
a062A00001YroixQAB,0012A000023Xm3tQAC,a0I2A00000YFaLzUAL
a062A00001Yrok7QAB,0012A000023Xm3tQAC,a0I2A00000YFaNZUA1
a062A00001YrpRoQAJ,0012A000023Xm3tQAC,a0I2A00000YFcGeUAL
a062A00001YrpULQAZ,0012A000023Xm3tQAC,a0I2A00000YFcJFUA1
a062A00001YrpVDQAZ,0012A000023Xm3tQAC,a0I2A00000YFcJvUAL
a062A00001YrpYLQAZ,0012A000023Xm3tQAC,a0I2A00000YFcNAUA1
a062A00001YrqNJQAZ,0012A000023Xm3tQAC,a0I2A00000YFdEHUA1
a062A00001YrqQ0QAJ,0012A000023Xm3tQAC,a0I2A00000YFdH8UAL
a062A00001YrqXvQAJ,0012A000023Xm3tQAC,a0I2A00000YFdPVUA1
a062A00001Yrr6TQAR,0012A000023Xm3tQAC,a0I2A00000YFe2mUAD
a062A00001YrrAfQAJ,0012A000023Xm3tQAC,a0I2A00000YFe7TUAT
a062A00001Ys0NCQAZ,0012A000023Xm3tQAC,a0I2A00000YFnaDUAT
a062A00001Ys0nhQAB,0012A000023Xm3tQAC,a0I2A00000YFo31UAD
a062A00001Ys0oyQAB,0012A000023Xm3tQAC,a0I2A00000YFo4SUAT
a062A00001Ys0sjQAB,0012A000023Xm3tQAC,a0I2A00000YFo8jUAD
a062A00001Ys1tyQAB,0012A000023Xm3tQAC,a0I2A00000YFpDvUAL
a062A00001Ys27KQAR,0012A000023Xm3tQAC,a0I2A00000YFpSFUA1
a062A00001Ys2KFQAZ,0012A000023Xm3tQAC,a0I2A00000YFpfnUAD
a062A00001Ys2TUQAZ,0012A000023Xm3tQAC,a0I2A00000YFpp1UAD
a062A00001Ys309QAB,0012A000023Xm3tQAC,a0I2A00000YFqLmUAL
a062A00001Ys3YWQAZ,0012A000023Xm3tQAC,a0I2A00000YFquVUAT
a062A00001Ys56OQAR,0012A000023Xm3tQAC,a0I2A00000YFsG1UAL
a062A00001Ys64mQAB,0012A000023Xm3tQAC,a0I2A00000YFtUVUA1
a062A00001Ys6JWQAZ,0012A000023Xm3tQAC,a0I2A00000YFtk0UAD
a062A00001Ys6neQAB,0012A000023Xm3tQAC,a0I2A00000YFuFSUA1
a062A00001Ys7fkQAB,0012A000023Xm3tQAC,a0I2A00000YFv4cUAD
a062A00001Ys8XCQAZ,0012A000023Xm3tQAC,a0I2A00000YFvr7UAD
a062A00001Ys8Y0QAJ,0012A000023Xm3tQAC,a0I2A00000YFvs0UAD
a062A00001Ys9NBQAZ,0012A000023Xm3tQAC,a0I2A00000YFweHUAT
a062A00001Ys9h2QAB,0012A000023Xm3tQAC,a0I2A00000YFwwAUAT
a062A00001YsB4OQAV,0012A000023Xm3tQAC,a0I2A00000YFyALUA1
a062A00001YsBaUQAV,0012A000023Xm3tQAC,a0I2A00000YFycsUAD
a062A00001YsCUhQAN,0012A000023Xm3tQAC,a0I2A00000YFzOQUA1
a062A00001YsDFcQAN,0012A000023Xm3tQAC,a0I2A00000YG04rUAD
a062A00001YsHIJQA3,0012A000023Xm3tQAC,a0I2A00000YG3qUUAT
a062A00001Yt2W3QAJ,0012A000023Xm3tQAC,a0I2A00000YGvGdUAL
a062A00001YtBfCQAV,0012A000023Xm3tQAC,a0I2A00000YH31DUAT
a062A00001YtCNOQA3,0012A000023Xm3tQAC,a0I2A00000YH3b9UAD
a062A00001YtEdQQAV,0012A000023Xm3tQAC,a0I2A00000YH5UvUAL
a062A00001YtVWjQAN,0012A000023Xm3tQAC,a0I2A00000YHLPMUA5
a062A00001YtXPAQA3,0012A000023Xm3tQAC,a0I2A00000YHN6kUAH
a062A00001YuLoRQAV,0012A000023Xm3tQAC,a0I2A00000YIDEBUA5
a062A00001YuM3AQAV,0012A000023Xm3tQAC,a0I2A00000YIDJ7UAP
a062A00001YuMZCQA3,0012A000023Xm3tQAC,a0I2A00000YIE1RUAX
a062A00001YuMf7QAF,0012A000023Xm3tQAC,a0I2A00000YIE3jUAH
a062A00001YuMwUQAV,0012A000023Xm3tQAC,a0I2A00000YIEItUAP
a062A00001YuNRpQAN,0012A000023Xm3tQAC,a0I2A00000YIEw3UAH
a062A00001YuNijQAF,0012A000023Xm3tQAC,a0I2A00000YIFDhUAP
a062A00001YuOJ3QAN,0012A000023Xm3tQAC,a0I2A00000YIFpxUAH
a062A00001YuOMJQA3,0012A000023Xm3tQAC,a0I2A00000YIFtIUAX
a062A00001YuOdlQAF,0012A000023Xm3tQAC,a0I2A00000YIGC4UAP
a062A00001YuP51QAF,0012A000023Xm3tQAC,a0I2A00000YIGgYUAX
a062A00001YuPZeQAN,0012A000023Xm3tQAC,a0I2A00000YIHDYUA5
a062A00001YuPc9QAF,0012A000023Xm3tQAC,a0I2A00000YIHGjUAP
a062A00001YuQAAQA3,0012A000023Xm3tQAC,a0I2A00000YIHqaUAH
a062A00001YuQTMQA3,0012A000023Xm3tQAC,a0I2A00000YIIA3UAP
a062A00001YuQmuQAF,0012A000023Xm3tQAC,a0I2A00000YIIVRUA5
a062A00001YuR31QAF,0012A000023Xm3tQAC,a0I2A00000YIImfUAH
a062A00001YuS6KQAV,0012A000023Xm3tQAC,a0I2A00000YIJtzUAH
a062A00001YuS6mQAF,0012A000023Xm3tQAC,a0I2A00000YIJuXUAX
a062A00001YuShFQAV,0012A000023Xm3tQAC,a0I2A00000YIKWiUAP
a062A00001YuSmmQAF,0012A000023Xm3tQAC,a0I2A00000YIKfvUAH
a062A00001YuVYoQAN,0012A000023Xm3tQAC,a0I2A00000YINvpUAH
a062A00001YuWowQAF,0012A000023Xm3tQAC,a0I2A00000YIP4zUAH
a062A00001YuY0jQAF,0012A000023Xm3tQAC,a0I2A00000YIQF3UAP
a062A00001YuY2dQAF,0012A000023Xm3tQAC,a0I2A00000YIQFFUA5
a062A00001YuYguQAF,0012A000023Xm3tQAC,a0I2A00000YIR1NUAX
a062A00001YuZlOQAV,0012A000023Xm3tQAC,a0I2A00000YIS5bUAH
a062A00001Yua2HQAR,0012A000023Xm3tQAC,a0I2A00000YISNNUA5
a062A00001Yub3vQAB,0012A000023Xm3tQAC,a0I2A00000YITTVUA5
a062A00001YubACQAZ,0012A000023Xm3tQAC,a0I2A00000YITaJUAX
a062A00001YubOTQAZ,0012A000023Xm3tQAC,a0I2A00000YITyXUAX
a062A00001YucZnQAJ,0012A000023Xm3tQAC,a0I2A00000YIVD8UAP
a062A00001YucedQAB,0012A000023Xm3tQAC,a0I2A00000YIVIKUA5
a062A00001YudEsQAJ,0012A000023Xm3tQAC,a0I2A00000YIVvQUAX
a062A00001YueroQAB,0012A000023Xm3tQAC,a0I2A00000YIXaYUAX
a062A00001Yug8eQAB,0012A000023Xm3tQAC,a0I2A00000YIYs2UAH
a062A00001Yun3YQAR,0012A000023Xm3tQAC,a0I2A00000YIgmBUAT
a062A00001c3GoUQAU,0012A000023Xm3tQAC,a0I2A00000XuT81UAF
a062A00001c3H7RQAU,0012A000023Xm3tQAC,a0I2A00000YIKgmUAH
a062A00001c3iiqQAA,0012A000023Xm3tQAC,a0I2A00000XuFLjUAN
a062A00001d1xUHQAY,0012A000023Xm3tQAC,a0I2A00000ZGgHgUAL
a062A00001d1xo4QAA,0012A000023Xm3tQAC,a0I2A00000ZGixzUAD
a062A00001d1xudQAA,0012A000023Xm3tQAC,a0I2A00000ZGjleUAD
a062A00001d1xxiQAA,0012A000023Xm3tQAC,a0I2A00000ZGk8XUAT
a062A00001d1yHEQAY,0012A000023Xm3tQAC,a0I2A00000ZGmpsUAD
a062A00001WhniMQAR,0012A000023XvIjQAK,a0I2A00000XQJO3UAP
a062A00001YqF0oQAF,0012A000023XvIjQAK,a0I2A00000XxEQRUA3
a062A00001WhpjiQAB,0012A000023YCDDQA4,a0I2A00000XQKozUAH
a062A00001YsjFCQAZ,0012A000023YCDDQA4,a0I2A00000YGZeOUAX
a062A00001Ysl03QAB,0012A000023YCDDQA4,a0I2A00000YGbtqUAD
a062A00001Yt0raQAB,0012A000023YCDDQA4,a0I2A00000YGtnNUAT
a062A00001YuSZEQA3,0012A000023YCDDQA4,a0I2A00000YIKOiUAP
a062A00001Whm8BQAR,0012A000023Xm43QAC,a0I2A00000XQID3UAP
a062A00001WhqbnQAB,0012A000023Xm43QAC,a0I2A00000XQLR4UAP
a062A00001WhlLzQAJ,0012A000023YA0CQAW,a0I2A00000XQHdyUAH
a062A00001WhlZcQAJ,0012A000023YGEDQA4,a0I2A00000XQHoFUAX
a062A00001WjfnfQAB,0012A000023YGEDQA4,a0I2A00000XwaQWUAZ
a062A00001YqbbQQAR,0012A000023YGEDQA4,a0I2A00000XxYCNUA3
a062A00001YugasQAB,0012A000023YGEDQA4,a0I2A00000YIZKfUAP
a062A00001YuhJcQAJ,0012A000023YGEDQA4,a0I2A00000YIa4XUAT
a062A00001WhnkRQAR,0012A000023XrgcQAC,a0I2A00000XQJPcUAP
a062A00001Whoq2QAB,0012A000023XrgcQAC,a0I2A00000XQKDuUAP
a062A00001WhqecQAB,0012A000023XrgcQAC,a0I2A00000XQLStUAP
a062A00001Wi4j2QAB,0012A000023XrgcQAC,a0I2A00000XQc4NUAT
a062A00001Wi4nIQAR,0012A000023XrgcQAC,a0I2A00000XQcAFUA1
a062A00001Wi4qXQAR,0012A000023XrgcQAC,a0I2A00000XQcEEUA1
a062A00001Wi5XkQAJ,0012A000023XrgcQAC,a0I2A00000XQd9DUAT
a062A00001WiBOMQA3,0012A000023XrgcQAC,a0I2A00000XQkRbUAL
a062A00001WiKjsQAF,0012A000023XrgcQAC,a0I2A00000XuIvOUAV
a062A00001WiLiqQAF,0012A000023XrgcQAC,a0I2A00000XuK2nUAF
a062A00001WiLzSQAV,0012A000023XrgcQAC,a0I2A00000XuKKHUA3
a062A00001WiRccQAF,0012A000023XrgcQAC,a0I2A00000XuQ2cUAF
a062A00001WiY0KQAV,0012A000023XrgcQAC,a0I2A00000XuXBUUA3
a062A00001WiZlMQAV,0012A000023XrgcQAC,a0I2A00000XuZ2hUAF
a062A00001WiZrYQAV,0012A000023XrgcQAC,a0I2A00000XuZ8hUAF
